GeneID,pvalue,padj,media_ANT,media_MED,media_POS,FC_ANT_vs_POS,FC_MED_vs_POS,FC_ANT_vs_MED,Patron,subject_acc,pct_identity,evalue,bit_score
L12_83080,0.0036020188,0.0152531371446199,7.72441,7.7484803,8.482806,-0.7583960000000003,-0.7343257000000003,-0.0240702999999999,Uniforme,,,,
L2_41083,0.0036087907,0.0152763500655006,8.219948,7.8509436,8.293291,-0.0733429999999994,-0.4423474,0.3690044000000005,Uniforme,,,,
L12_73044,0.0036144187,0.015295597063943,5.390513,4.8492994,4.6521826,0.7383304000000006,0.1971167999999998,0.5412136000000007,Uniforme,,,,
L2_36706,0.0036190348,0.0153105517213776,9.943249,10.875181,11.4468,-1.503551,-0.5716190000000001,-0.9319319999999998,Uniforme,,,,
L12_66055,0.0036233575,0.0153242567026506,8.428769,8.377831,8.887673,-0.4589039999999986,-0.509841999999999,0.0509380000000003,Uniforme,,,,
L12_89788,0.003634308,0.0153624024829282,14.513632,14.353708,14.089015,0.4246169999999996,0.2646929999999994,0.1599240000000001,Uniforme,,,,
L3_60251,0.0036345487,0.0153624024829282,4.366435,4.0576663,3.5205398,0.8458952000000002,0.5371265000000003,0.3087686999999999,Uniforme,,,,
L12_77102,0.0036365066,0.0153660869587901,11.098412,11.826695,12.4353695,-1.3369575000000005,-0.6086744999999993,-0.7282830000000011,Uniforme,,,,
L2_48102,0.0036419067,0.0153843097998595,6.5782104,6.739468,7.3005395,-0.7223291000000005,-0.5610715000000006,-0.1612575999999999,Uniforme,,,,
L12_83898,0.0036537724,0.01542982634567,5.9159937,5.452804,6.767272,-0.8512783000000006,-1.3144679999999995,0.4631896999999991,Uniforme,,,,
L12_73810,0.0036571259,0.0154393791862808,12.273635,11.880371,11.451452,0.8221830000000008,0.4289190000000005,0.3932640000000003,Uniforme,,,,
L12_80528,0.0036840648,0.0155484681616443,7.6290226,7.5062213,7.8109756,-0.181953,-0.3047542999999999,0.1228012999999998,Uniforme,,,,
L2_54135,0.0036980463,0.0156028217350235,6.0504904,6.417196,6.8597975,-0.8093070999999998,-0.4426015000000003,-0.3667055999999995,Uniforme,,,,
L3_66316,0.0037047076,0.0156199840891354,10.32793,10.584839,10.932892,-0.6049620000000004,-0.3480530000000001,-0.2569090000000003,Uniforme,,,,
L1_49405,0.0037054264,0.0156199840891354,9.032093,9.000018,8.4236355,0.6084575000000001,0.5763825000000011,0.0320749999999989,Uniforme,,,,
L3_68651,0.0037051255,0.0156199840891354,11.507833,11.544556,10.840826,0.6670069999999999,0.7037300000000002,-0.0367230000000002,Uniforme,,,,
L1_66735,0.003706973,0.0156218491756546,6.3704576,6.149348,5.77045,0.6000075999999996,0.3788979999999995,0.2211096000000001,Uniforme,,,,
L1_54507,0.003708842,0.0156250707140223,6.0899253,5.8049197,4.4580207,1.6319046000000004,1.3468990000000003,0.2850055999999998,Alto_ANT-MED,,,,
L12_60835,0.003716471,0.0156525495428432,7.8944407,8.470454,8.596987,-0.7025463000000007,-0.1265330000000002,-0.5760133000000005,Uniforme,,,,
L12_59715,0.0037193424,0.0156599812587955,12.323425,14.884443,6.2243624,6.0990626,8.660080599999999,-2.561017999999999,Alto_ANT-MED,,,,
L12_85829,0.0037281443,0.0156923707016809,6.822077,7.2227454,7.7997108,-0.9776337999999996,-0.5769653999999997,-0.4006683999999998,Uniforme,,,,
L1_51577,0.0037358862,0.0157202801620476,3.7192478,4.2630963,2.9882424,0.7310054000000004,1.2748539,-0.5438484999999997,Uniforme,,,,
L3_8463,0.003747839,0.0157658871676725,3.3346825,3.0718892,1.9023526,1.4323299,1.1695366000000005,0.2627932999999998,Alto_ANT-MED,,,,
L2_62140,0.0037554954,0.015793398833683,6.0565205,5.881233,6.5322633,-0.4757427999999999,-0.6510303000000004,0.1752875000000004,Uniforme,,,,
L2_42954,0.0037623795,0.0158176472780736,6.674538,6.4178658,5.7459717,0.9285663,0.6718941000000003,0.2566721999999997,Uniforme,,,,
L12_73435,0.0037675612,0.0158347260357454,10.06386,10.014876,9.363075,0.7007849999999998,0.651800999999999,0.0489840000000008,Uniforme,,,,
L2_62993,0.0037693095,0.0158373689915009,3.8365114,3.8146014,4.462117,-0.6256056000000001,-0.6475156000000002,0.02191,Uniforme,,,,
L2_38281,0.003773068,0.0158484543044885,4.174055,4.857377,4.493912,-0.3198569999999998,0.3634649999999997,-0.6833219999999995,Uniforme,,,,
L12_72825,0.0037765442,0.0158583470924297,4.313757,5.0684295,4.085181,0.2285759999999994,0.9832484999999992,-0.7546724999999999,Uniforme,,,,
L3_65133,0.0037946815,0.0159297802296912,11.775451,11.622414,12.353525,-0.5780739999999991,-0.7311110000000003,0.1530370000000012,Uniforme,,,,
L12_82619,0.0037976168,0.0159339762581009,5.9879746,6.1971693,6.795134,-0.8071593999999997,-0.5979647000000003,-0.2091946999999994,Uniforme,,,,
L1_52277,0.0037979337,0.0159339762581009,5.2839513,5.243317,5.7897635,-0.5058122000000003,-0.5464465000000001,0.0406342999999997,Uniforme,,,,
L12_72895,0.0038017111,0.0159450955967135,7.549133,8.138102,9.367091,-1.817958,-1.2289890000000003,-0.5889689999999996,Alto_POS,,,,
L12_83639,0.003807171,0.0159632627001124,8.344292,8.504947,8.898481,-0.5541890000000009,-0.3935340000000007,-0.1606550000000002,Uniforme,,,,
L12_88226,0.0038189373,0.0160078538110548,6.542847,6.3906713,7.433133,-0.8902859999999997,-1.0424616999999996,0.1521756999999999,Uniforme,,,,
L12_4862,0.0038238205,0.0160157253726016,11.15751,11.15946,10.800879,0.3566310000000001,0.3585809999999991,-0.001949999999999,Uniforme,,,,
L12_85248,0.003825638,0.0160157253726016,6.1031637,6.2219977,6.911888,-0.8087243000000006,-0.6898903000000001,-0.1188340000000005,Uniforme,,,,
L3_65978,0.0038230137,0.0160157253726016,16.068571,15.550993,14.8435545,1.2250164999999988,0.7074385000000003,0.5175779999999985,Uniforme,,,,
L12_75565,0.0038262112,0.0160157253726016,6.011083,6.039209,5.6358175,0.3752655000000002,0.4033914999999997,-0.0281259999999994,Uniforme,,,,
L12_83771,0.0038264757,0.0160157253726016,8.2724495,8.343076,9.355356,-1.0829065,-1.0122800000000003,-0.0706264999999994,Alto_POS,,,,
L12_85671,0.003838932,0.0160631084632452,7.587706,8.066065,8.286194,-0.6984880000000002,-0.220129,-0.4783590000000002,Uniforme,,,,
L12_88482,0.0038401242,0.0160633464063512,10.932217,10.434914,9.83583,1.096387,0.5990839999999995,0.4973030000000005,Uniforme,,,,
L12_87884,0.0038443164,0.0160666302533646,6.728374,7.4091706,7.667421,-0.9390470000000004,-0.2582503999999996,-0.6807966000000008,Uniforme,,,,
L12_79155,0.0038441867,0.0160666302533646,8.34102,8.212926,7.539254,0.8017660000000006,0.6736719999999998,0.1280940000000008,Uniforme,,,,
L2_34572,0.0038426835,0.0160666302533646,6.4684997,7.9318514,7.539586,-1.0710863000000002,0.3922654000000003,-1.4633517000000005,Uniforme,,,,
L1_7412,0.0038461569,0.0160695751129148,6.650815,6.8421855,7.182257,-0.5314420000000002,-0.3400714999999996,-0.1913705000000005,Uniforme,,,,
L12_65053,0.0038521772,0.0160899765409088,11.944128,12.015709,12.401965,-0.4578370000000014,-0.3862560000000012,-0.0715810000000001,Uniforme,,,,
L12_77439,0.0038637847,0.0161328406924918,8.050651,7.9384604,7.3850875,0.6655635000000002,0.5533729000000003,0.1121905999999999,Uniforme,,,,
L12_84746,0.0038647202,0.0161328406924918,10.764383,10.963732,11.624765,-0.8603819999999995,-0.6610329999999998,-0.1993489999999997,Uniforme,,,,
L1_8281,0.0038713359,0.0161556898838095,9.375812,9.162582,9.675828,-0.3000159999999994,-0.5132459999999988,0.2132299999999993,Uniforme,,,,
L12_81370,0.003877661,0.0161773133512797,13.622291,15.8300085,7.845684,5.776607,7.9843245,-2.2077174999999998,Alto_ANT-MED,,,,
L12_58336,0.0038877388,0.0162145757072584,6.556929,7.0935783,6.922189,-0.3652600000000001,0.1713892999999995,-0.5366492999999997,Uniforme,,,,
L1_22190,0.0038969535,0.0162482174190797,6.0094223,6.061283,4.8510237,1.1583986,1.2102593000000006,-0.0518607000000006,Alto_ANT-MED,,,,
L1_1159,0.0038992327,0.0162529302447453,8.130047,8.016371,7.4945664,0.6354805999999993,0.5218045999999994,0.1136759999999998,Uniforme,,,,
L3_65895,0.0039173993,0.0163238433861778,13.927294,13.931734,13.344747,0.5825469999999999,0.5869870000000006,-0.0044400000000006,Uniforme,,,,
L2_39236,0.00392836,0.0163646966488527,6.5082636,7.3864923,7.427427,-0.9191633999999996,-0.0409347000000002,-0.8782286999999993,Uniforme,,,,
L3_75181,0.003932999,0.016379198289323,3.6551754,3.5846922,2.7561877,0.8989877000000002,0.8285045000000002,0.0704831999999999,Uniforme,,,,
L12_82943,0.0039419765,0.0164117542832208,7.9420295,7.709153,7.5393767,0.4026528000000002,0.1697762999999996,0.2328765000000006,Uniforme,,,,
L12_83450,0.003944331,0.0164167250712901,9.762752,9.940691,10.549985,-0.7872329999999987,-0.6092940000000002,-0.1779389999999985,Uniforme,,,,
L12_72462,0.00397519,0.0165402988453998,2.9130921,2.8586457,3.954227,-1.0411349,-1.0955813,0.0544464000000002,Alto_POS,,,,
L12_87036,0.0039768256,0.0165422381983806,7.751477,7.7641635,8.0598545,-0.3083774999999997,-0.2956909999999997,-0.0126865,Uniforme,,,,
L12_88676,0.0039799605,0.0165504116925253,6.278465,6.1076856,6.84546,-0.5669950000000004,-0.7377744000000002,0.1707793999999998,Uniforme,,,,
L12_89287,0.003983661,0.0165560673064575,13.402113,12.893748,12.62253,0.7795830000000006,0.271218000000001,0.5083649999999995,Uniforme,,,,
L2_69491,0.0039825863,0.0165560673064575,6.9593124,6.955173,7.445302,-0.4859895999999999,-0.4901289999999996,0.0041393999999996,Uniforme,,,,
L2_57919,0.003985527,0.0165589574349718,8.059541,7.925072,8.60278,-0.5432389999999998,-0.6777079999999991,0.1344689999999992,Uniforme,,,,
L3_80300,0.0039908406,0.0165761663028571,6.913614,6.8702435,6.411741,0.5018729999999998,0.4585024999999998,0.0433704999999999,Uniforme,,,,
L3_59143,0.003999055,0.016600536865028,6.9642925,7.6829033,7.156472,-0.1921794999999999,0.5264313000000005,-0.7186108000000004,Uniforme,,,,
L12_89610,0.0039984407,0.016600536865028,11.915076,12.045768,12.636432,-0.7213560000000001,-0.5906639999999985,-0.1306920000000015,Uniforme,,,,
L4_87300,0.0040144883,0.0166597143198063,13.05862,12.962657,13.688314,-0.6296940000000006,-0.725657,0.0959629999999993,Uniforme,,,,
L12_77236,0.0040165093,0.0166632131315614,1.9619647,3.0138633,4.173434,-2.2114693,-1.1595707000000002,-1.0518986,Alto_POS,,,,
L2_54914,0.004028261,0.0167070685493222,4.01458,3.9033606,2.8457737,1.1688062999999995,1.0575869,0.1112193999999995,Alto_ANT-MED,,,,
L12_85397,0.0040308586,0.0167129416967789,10.295315,10.188826,9.262888,1.0324270000000002,0.9259380000000004,0.1064889999999998,Uniforme,,,,
L2_15691,0.004037702,0.0167364107995817,4.8199873,5.1584277,5.43603,-0.6160426999999995,-0.2776022999999998,-0.3384403999999996,Uniforme,,,,
L1_66312,0.004039432,0.0167386770364623,5.775334,5.596351,4.607413,1.1679209999999998,0.988938,0.1789829999999996,Uniforme,,,,
L1_65394,0.004066603,0.0168463337355147,5.0267267,4.8645086,4.2004466,0.8262801,0.6640619999999995,0.1622181000000004,Uniforme,,,,
L12_71897,0.0040763975,0.0168819659261689,9.592369,10.7257395,5.2749395,4.317429499999999,5.450799999999999,-1.1333704999999998,Alto_ANT-MED,,,,
L3_69964,0.004085619,0.0169102551285864,5.1271415,5.368313,6.0104103,-0.8832688000000006,-0.6420973000000005,-0.2411715000000001,Uniforme,,,,
L1_31276,0.004085139,0.0169102551285864,7.1830993,7.215118,6.6632376,0.5198616999999999,0.5518803999999999,-0.0320187,Uniforme,,,,
L12_88150,0.004110826,0.0170046368303398,10.968463,11.177165,11.393707,-0.4252439999999993,-0.2165419999999986,-0.2087020000000006,Uniforme,,,,
L1_19374,0.004109894,0.0170046368303398,5.892088,5.9788623,5.4165635,0.4755245000000005,0.5622988000000007,-0.0867743,Uniforme,,,,
L12_81891,0.004122921,0.0170496815427085,12.687472,12.575773,12.983335,-0.2958630000000006,-0.4075620000000004,0.1116989999999997,Uniforme,,,,
L2_38066,0.0041268156,0.0170558165836934,4.6029077,5.7129827,6.102048,-1.4991402999999996,-0.3890652999999995,-1.110075,Uniforme,,,,
L2_52002,0.0041258154,0.0170558165836934,6.875643,6.60714,6.301065,0.5745779999999998,0.3060749999999999,0.2685029999999999,Uniforme,,,,
L3_79476,0.004142907,0.017112322651312,4.470382,4.6459265,5.1935725,-0.7231905000000003,-0.5476460000000003,-0.1755445,Uniforme,,,,
L12_88271,0.004142507,0.017112322651312,8.4499035,7.8834925,7.468686,0.9812174999999996,0.4148065000000001,0.5664109999999996,Uniforme,,,,
L1_14472,0.0041468316,0.0171235336551591,5.84703,5.797799,5.2180657,0.6289642999999998,0.5797333,0.0492309999999998,Uniforme,,,,
L12_88549,0.004152596,0.0171373324292682,10.419475,10.334584,10.031481,0.3879940000000008,0.3031030000000001,0.0848910000000007,Uniforme,,,,
L12_82692,0.004151501,0.0171373324292682,6.8993154,7.0229926,7.5101013,-0.6107858999999998,-0.4871086999999994,-0.1236772000000003,Uniforme,,,,
L12_87718,0.004154681,0.0171409376885238,7.1801195,7.3330417,8.037911,-0.8577914999999994,-0.7048692999999995,-0.1529221999999999,Uniforme,,,,
L12_84392,0.004179057,0.0172364787759297,3.6808357,3.028767,0.7014443,2.9793914,2.3273227000000003,0.6520686999999996,Alto_ANT-MED,,,,
L2_42719,0.0042032427,0.0173311788678067,5.447757,5.693963,6.2010446,-0.7532876000000002,-0.5070816000000002,-0.2462059999999999,Uniforme,,,,
L1_24737,0.0042075682,0.017338907059652,5.725932,5.6158967,5.2293997,0.4965323000000001,0.3864970000000003,0.1100352999999998,Uniforme,,,,
L2_49691,0.0042065345,0.017338907059652,6.5654755,7.4884176,6.7340927,-0.1686171999999999,0.7543249000000003,-0.9229421000000002,Uniforme,,,,
L12_83817,0.0042115897,0.0173504249858314,5.1219807,4.7464957,4.4960375,0.6259432,0.2504581999999997,0.3754850000000003,Uniforme,,,,
L12_80758,0.00422114,0.017384706477579,3.7698941,3.8650515,4.395364,-0.6254698999999997,-0.5303125,-0.0951573999999997,Uniforme,,,,
L1_71338,0.004223994,0.0173913977958361,6.121478,6.447998,6.635338,-0.5138600000000002,-0.1873399999999998,-0.3265200000000003,Uniforme,,,,
L12_85180,0.0042287344,0.0174007870030977,5.490479,5.7975736,6.6460023,-1.1555233000000005,-0.8484287000000004,-0.3070946000000001,Uniforme,,,,
L12_80607,0.004228667,0.0174007870030977,6.3858314,6.7704973,7.2700896,-0.8842582000000005,-0.4995923000000006,-0.3846658999999999,Uniforme,,,,
L1_20045,0.0042314758,0.0174070042357613,10.217383,11.239556,9.420206,0.7971769999999996,1.81935,-1.0221730000000004,Uniforme,,,,
L3_79210,0.0042352094,0.017412237090212,8.581491,8.549952,8.405565,0.1759260000000004,0.144387,0.0315390000000004,Uniforme,,,,
L3_79115,0.004235014,0.017412237090212,7.082306,6.1802416,5.1674128,1.9148932,1.0128287999999994,0.9020644000000004,Alto_ANT-MED,,,,
L12_71488,0.004236785,0.0174136550374326,8.880528,8.745252,8.391433,0.4890950000000007,0.3538190000000014,0.1352759999999992,Uniforme,,,,
L12_84334,0.004242044,0.0174302049522184,9.630584,9.606156,9.186753,0.4438310000000012,0.4194030000000008,0.0244280000000003,Uniforme,,,,
L1_40691,0.004244634,0.0174357829543542,4.3561215,4.1624384,3.7746983,0.5814232000000006,0.3877401000000002,0.1936831000000003,Uniforme,,,,
L12_82469,0.0042480794,0.0174448705262116,9.515025,10.356465,9.596403,-0.0813780000000008,0.7600619999999996,-0.8414400000000004,Uniforme,,,,
L2_69804,0.0042541274,0.0174646373021725,2.9203951,3.5799599,2.0825214,0.8378736999999998,1.4974385,-0.6595648000000001,Uniforme,,,,
L12_83940,0.004272448,0.0175287146145565,9.237867,8.356013,9.085875,0.1519919999999999,-0.7298619999999989,0.8818539999999988,Uniforme,,,,
L1_45056,0.004272153,0.0175287146145565,0.71512437,0.75857544,2.0883472,-1.37322283,-1.32977176,-0.04345107,Alto_POS,,,,
L2_49011,0.004273453,0.0175287146145565,2.8951516,2.229625,0.73975056,2.15540104,1.48987444,0.6655266000000002,Alto_ANT-MED,,,,
L3_53517,0.0042778053,0.0175346206940274,5.4025655,5.3921857,4.8131876,0.5893778999999997,0.5789980999999997,0.0103797999999999,Uniforme,,,,
L12_70864,0.0042798505,0.0175346206940274,6.9639087,6.9560113,7.3337617,-0.369853,-0.3777504,0.0078974,Uniforme,,,,
L12_75561,0.004279543,0.0175346206940274,8.812227,8.510733,9.095313,-0.2830860000000008,-0.5845800000000008,0.3014939999999999,Uniforme,,,,
L12_73900,0.004277625,0.0175346206940274,8.922469,8.678605,9.631737,-0.7092679999999998,-0.953132,0.2438640000000003,Uniforme,,,,
L12_57277,0.0042887735,0.0175660911870103,6.0857754,6.607854,7.447458,-1.3616826,-0.8396040000000005,-0.5220785999999995,Uniforme,,,,
L1_941,0.0042984635,0.0176006838269585,6.264417,6.290787,6.730339,-0.4659219999999999,-0.4395519999999999,-0.02637,Uniforme,,,,
L12_85279,0.00430823,0.0176355690592673,7.7468953,7.811139,8.832033,-1.0851376999999989,-1.0208939999999993,-0.0642436999999995,Alto_POS,,,,
L1_41538,0.004315348,0.0176442850888518,6.7164288,7.213429,6.2031755,0.5132532999999997,1.0102534999999992,-0.4970001999999995,Uniforme,,,,
L2_30043,0.00431424,0.0176442850888518,5.1443343,4.964559,4.533988,0.6103462999999998,0.4305710000000005,0.1797752999999993,Uniforme,,,,
L1_67897,0.004311957,0.0176442850888518,2.1986134,1.7800982,3.211743,-1.0131295999999996,-1.4316447999999995,0.4185152000000001,Alto_POS,,,,
L1_45076,0.004313622,0.0176442850888518,3.2230122,2.683043,1.4281774,1.7948347999999998,1.2548656,0.5399691999999998,Alto_ANT-MED,,,,
L2_12258,0.00432074,0.0176612266698059,4.12565,3.904169,3.3454528,0.7801972000000004,0.5587162000000001,0.2214810000000002,Uniforme,,,,
L12_86372,0.004330835,0.0176973773755944,9.94372,9.564577,9.303786,0.6399340000000002,0.2607909999999993,0.3791430000000009,Uniforme,,,,
L12_84095,0.0043363976,0.0177149919898163,9.978097,10.345762,10.497835,-0.5197380000000003,-0.1520729999999996,-0.3676650000000006,Uniforme,,,,
L1_64116,0.004349572,0.0177536471926892,9.280074,9.009988,8.5102215,0.7698525000000007,0.4997664999999998,0.2700860000000009,Uniforme,,,,
L12_83160,0.0043496247,0.0177536471926892,7.1989403,7.414655,7.807122,-0.6081816999999994,-0.3924669999999999,-0.2157146999999994,Uniforme,,,,
L1_50971,0.004349269,0.0177536471926892,7.6019115,7.8020906,7.936222,-0.3343104999999999,-0.1341314000000002,-0.2001790999999997,Uniforme,,,,
L1_52745,0.004352242,0.0177541659091413,6.56916,7.590367,6.5415125,0.0276475000000004,1.0488545,-1.0212069999999995,Uniforme,,,,
L12_73014,0.004352262,0.0177541659091413,13.122601,12.921866,13.50355,-0.3809490000000011,-0.581684000000001,0.2007349999999998,Uniforme,,,,
L12_87585,0.0043678265,0.0178125227983255,12.964376,12.815728,11.646208,1.318168,1.1695200000000003,0.1486479999999996,Alto_ANT-MED,,,,
L12_77803,0.004372059,0.0178246447509181,8.397789,8.449465,8.0506935,0.3470955,0.3987715000000005,-0.0516760000000005,Uniforme,,,,
L3_69270,0.004380069,0.0178521576136816,11.663977,10.725084,10.583957,1.080019999999999,0.1411270000000009,0.9388929999999984,Uniforme,,,,
L3_73033,0.004384111,0.0178634851387957,5.9486785,6.369877,6.6481905,-0.6995120000000004,-0.2783135000000003,-0.4211985,Uniforme,,,,
L1_52231,0.004388305,0.0178754245091402,5.636508,5.425332,5.3158503,0.3206576999999999,0.1094816999999999,0.211176,Uniforme,,,,
L1_43537,0.0044052573,0.017939313445948,6.5160165,6.293834,7.235611,-0.7195944999999995,-0.9417769999999992,0.2221824999999997,Uniforme,,,,
L12_82582,0.004406622,0.0179397074791113,5.0093346,5.5396113,7.159158,-2.1498234,-1.6195467,-0.5302766999999999,Alto_POS,,,,
L2_67100,0.004408957,0.0179440489841809,4.784717,4.863933,4.1363773,0.6483396999999993,0.7275556999999999,-0.0792160000000006,Uniforme,,,,
L3_37849,0.0044148546,0.0179525575220165,5.97098,5.7524376,6.7969027,-0.8259227000000005,-1.0444651,0.2185423999999995,Uniforme,,,,
L12_82696,0.0044137957,0.0179525575220165,9.278302,9.485251,8.874874,0.4034279999999999,0.6103769999999997,-0.2069489999999998,Uniforme,,,,
L12_65314,0.004412325,0.0179525575220165,6.828734,6.699899,8.180827,-1.3520930000000009,-1.4809280000000005,0.1288349999999996,Alto_POS,,,,
L1_56241,0.004419781,0.0179622634316676,5.1789083,4.8078036,4.606939,0.5719693000000001,0.2008646,0.3711047,Uniforme,,,,
L2_54317,0.0044196746,0.0179622634316676,5.0765953,5.3077974,5.732833,-0.6562377000000001,-0.4250356000000002,-0.2312020999999999,Uniforme,,,,
L12_83859,0.004424966,0.0179781714988693,6.8733234,6.6765704,6.249108,0.6242154000000006,0.4274624000000004,0.1967530000000001,Uniforme,,,,
L12_38710,0.0044276533,0.0179839250171718,11.128621,11.376044,11.886479,-0.7578579999999988,-0.5104349999999993,-0.2474229999999995,Uniforme,,,,
L12_89051,0.004431974,0.017992936398091,11.768345,11.42375,12.289694,-0.5213490000000007,-0.8659440000000007,0.344595,Uniforme,,,,
L12_51591,0.0044324156,0.017992936398091,8.49258,8.980314,9.772519,-1.2799390000000006,-0.7922050000000009,-0.4877339999999996,Uniforme,,,,
L12_87374,0.004447472,0.0180488765869947,10.688866,11.419937,10.903848,-0.2149819999999991,0.5160889999999991,-0.7310709999999983,Uniforme,,,,
L1_11008,0.004461624,0.0181011177148324,2.528029,2.668406,1.4914358,1.0365932,1.1769702,-0.1403769999999999,Alto_ANT-MED,,,,
L2_52937,0.0044791116,0.018166855602539,7.683386,8.901252,7.8103585,-0.1269725000000008,1.090893499999999,-1.217866,Alto_MED,,,,
L12_76159,0.0044806562,0.0181679116584964,10.382878,10.596003,10.885126,-0.5022479999999998,-0.289123,-0.2131249999999998,Uniforme,,,,
L4_83674,0.004496827,0.018228254613752,4.311638,5.1281533,3.3598323,0.9518057000000004,1.7683210000000005,-0.8165152999999998,Uniforme,,,,
L2_72193,0.0045031537,0.0182461745847381,4.2923465,3.7012503,4.0589666,0.2333799,-0.3577162999999999,0.5910962,Uniforme,,,,
L1_33733,0.004503827,0.0182461745847381,8.676562,9.005673,7.9579735,0.718588500000001,1.0476995000000002,-0.3291109999999992,Uniforme,,,,
L12_71953,0.0045120767,0.0182743628755704,11.076754,11.176457,11.503044,-0.4262899999999998,-0.3265869999999999,-0.0997029999999998,Uniforme,,,,
L1_70126,0.004556499,0.0184437169469573,6.117116,6.6185904,6.8452263,-0.7281103,-0.2266358999999997,-0.5014744000000002,Uniforme,,,,
L12_80306,0.004556214,0.0184437169469573,8.938965,8.25025,9.544841,-0.6058760000000003,-1.2945910000000005,0.6887150000000002,Uniforme,,,,
L2_64935,0.0045642816,0.0184699345339575,3.8437128,4.4270544,4.552511,-0.7087981999999999,-0.1254565999999997,-0.5833416000000002,Uniforme,,,,
L1_6545,0.004571768,0.0184917195694517,8.96073,9.041831,8.666216,0.2945139999999995,0.3756149999999998,-0.0811010000000003,Uniforme,,,,
L12_88661,0.0045722793,0.0184917195694517,8.183304,7.7540636,7.1637,1.0196039999999993,0.5903635999999999,0.4292403999999994,Uniforme,,,,
L12_81698,0.004576528,0.0184983260920271,9.743689,11.823431,5.036238,4.707451,6.787192999999999,-2.0797419999999995,Alto_ANT-MED,,,,
L3_85344,0.0045760926,0.0184983260920271,12.974516,13.590453,14.110403,-1.1358870000000003,-0.5199499999999997,-0.6159370000000006,Uniforme,,,,
L1_69506,0.004578485,0.0185009510049123,5.9890194,2.451595,1.9132084,4.075811,0.5383866000000002,3.5374244,Uniforme,,,,
L2_46518,0.004584242,0.0185189244231269,3.089189,3.3311424,1.634029,1.4551600000000002,1.6971134,-0.2419533999999998,Alto_ANT-MED,,,,
L2_57251,0.0045884703,0.0185307135993985,10.25984,10.864421,10.401065,-0.1412249999999986,0.463356000000001,-0.6045809999999996,Uniforme,,,,
L12_85547,0.004593487,0.0185403877720449,13.535683,13.383311,12.886479,0.649204000000001,0.4968320000000013,0.1523719999999997,Uniforme,,,,
L1_60659,0.0045931507,0.0185403877720449,2.7056942,1.0045983,0.50314796,2.20254624,0.5014503400000001,1.7010959,Uniforme,,,,
L1_52723,0.004609261,0.0185987500927298,3.77849,3.3158202,2.648534,1.129956,0.6672861999999999,0.4626698,Uniforme,,,,
L12_70075,0.0046209833,0.0186301083655655,7.6877637,8.021774,7.429203,0.2585606999999994,0.5925710000000004,-0.334010300000001,Uniforme,,,,
L2_58110,0.0046184277,0.0186301083655655,2.0137784,3.1253679,3.2689204,-1.2551419999999998,-0.1435524999999997,-1.1115895,Uniforme,,,,
L12_68124,0.004620815,0.0186301083655655,11.526679,11.359162,11.12499,0.4016889999999993,0.2341719999999991,0.1675170000000001,Uniforme,,,,
L3_75239,0.0046233907,0.0186345039078822,5.3062205,5.70535,4.3339877,0.9722328000000005,1.3713623000000004,-0.3991294999999999,Uniforme,,,,
L12_84945,0.0046247295,0.0186345908241476,7.777764,8.135987,8.879015,-1.1012510000000004,-0.7430280000000007,-0.3582229999999997,Uniforme,,,,
L2_44738,0.004627902,0.0186420644798946,5.6294947,6.545001,5.433972,0.1955227000000006,1.1110290000000005,-0.9155062999999996,Uniforme,,,,
L12_62866,0.0046408097,0.0186887376012803,12.326647,12.3063,11.980269,0.3463779999999996,0.3260310000000004,0.0203469999999992,Uniforme,,,,
L3_76895,0.004646825,0.0187076366630816,7.193178,7.4432034,7.7683806,-0.5752026000000008,-0.3251772000000006,-0.2500254000000002,Uniforme,,,,
L4_85688,0.004649608,0.018713514478069,12.459091,11.556784,10.575195,1.883896,0.9815889999999996,0.9023070000000004,Uniforme,,,,
L1_22731,0.0046607926,0.0187531949950125,4.0411406,2.0462043,2.0801105,1.9610301000000003,-0.0339062000000001,1.9949363000000004,Alto_ANT,,,,
L1_18367,0.004665197,0.0187655786652926,5.2667623,5.369966,4.4139185,0.8528437999999996,0.9560474999999996,-0.1032036999999999,Uniforme,,,,
L1_11702,0.004668214,0.0187709773536035,8.258676,8.212045,7.1037903,1.1548856999999997,1.1082546999999998,0.0466309999999996,Alto_ANT-MED,,,,
L1_51874,0.0046691927,0.0187709773536035,4.794578,4.6196456,5.404668,-0.6100900000000005,-0.7850223999999999,0.1749323999999994,Uniforme,,,,
L12_74925,0.004691352,0.0188547041687839,11.3229685,11.366411,11.659898,-0.3369295000000001,-0.2934870000000007,-0.0434424999999993,Uniforme,,,,
L3_77882,0.004699194,0.0188754956599712,10.872333,11.298635,11.851624,-0.979291,-0.5529889999999984,-0.4263020000000015,Uniforme,,,,
L12_74960,0.0046987277,0.0188754956599712,12.165766,12.578371,12.076145,0.0896209999999992,0.5022260000000003,-0.412605000000001,Uniforme,,,,
L2_43882,0.004700629,0.018875900947304,3.630894,5.1301656,3.9034188,-0.2725247999999998,1.2267468,-1.4992715999999997,Alto_MED,,,,
L12_83986,0.0047024763,0.0188779604097164,15.9345,16.101055,16.845264,-0.9107640000000004,-0.7442090000000015,-0.1665549999999989,Uniforme,,,,
L12_73241,0.004705394,0.0188843151989082,8.396646,7.63609,4.2849126,4.1117334,3.3511774,0.7605560000000002,Alto_ANT-MED,,,,
